,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
247,600891.SH,20190221,5.43,5.7,5.41,5.59,5.48,0.10999999999999943,2.0073,513147.15,285457.265
248,600891.SH,20190220,5.57,5.65,5.48,5.48,5.61,-0.1299999999999999,-2.3173,387982.6,214831.559
249,600891.SH,20190219,5.52,5.72,5.5,5.61,5.7,-0.08999999999999986,-1.5789,579934.16,324024.438
250,600891.SH,20190218,5.61,5.72,5.22,5.7,5.67,0.03000000000000025,0.5291,629775.8,341987.562
251,600891.SH,20190215,5.73,5.76,5.61,5.67,5.77,-0.09999999999999964,-1.7331,269812.6,152609.166
252,600891.SH,20190214,6.34,6.34,5.61,5.77,5.76,0.009999999999999787,0.1736,396148.22,230860.089
253,600891.SH,20190213,5.76,6.25,5.7,5.76,5.76,0.0,0.0,330820.94,191742.982
254,600891.SH,20190212,5.91,5.91,5.74,5.76,5.92,-0.16000000000000014,-2.7027,108447.0,62824.118
255,600891.SH,20190211,6.06,6.06,5.87,5.92,6.06,-0.13999999999999968,-2.3102,41804.56,24870.965
256,600891.SH,20190201,5.81,6.06,5.8,6.06,5.81,0.25,4.3029,53130.96,31446.977
257,600891.SH,20190131,5.97,5.97,5.8,5.81,5.92,-0.11000000000000032,-1.8581,42708.0,25101.461
258,600891.SH,20190130,5.97,6.01,5.87,5.92,5.99,-0.07000000000000028,-1.1686,52971.17,31515.521
259,600891.SH,20190129,5.93,6.04,5.84,5.99,5.97,0.020000000000000462,0.335,60123.0,35815.2
260,600891.SH,20190128,6.08,6.18,5.97,5.97,6.08,-0.11000000000000032,-1.8092,74124.0,44925.444
261,600891.SH,20190125,6.16,6.16,6.08,6.08,6.15,-0.07000000000000028,-1.1382,10766.0,6568.263
262,600891.SH,20190124,6.18,6.28,6.1,6.15,6.18,-0.02999999999999936,-0.4854,31591.0,19411.35
263,600891.SH,20190123,6.24,6.35,6.15,6.18,6.28,-0.10000000000000053,-1.5924,16833.0,10444.068
264,600891.SH,20190122,6.26,6.37,6.0,6.28,6.35,-0.0699999999999994,-1.1024,76654.08,46849.049
265,600891.SH,20190121,6.61,6.61,6.24,6.35,6.63,-0.28000000000000025,-4.2232,77234.85,49580.089
266,600891.SH,20190118,6.48,6.65,6.4,6.63,6.45,0.17999999999999972,2.7907,52769.0,34375.777
267,600891.SH,20190117,6.34,6.49,6.27,6.45,6.25,0.20000000000000018,3.2,44643.0,28622.864
268,600891.SH,20190116,6.47,6.47,6.25,6.25,6.44,-0.1900000000000004,-2.9503,41858.0,26628.273
269,600891.SH,20190115,6.44,6.55,6.38,6.44,6.47,-0.02999999999999936,-0.4637,43620.09,28019.384
270,600891.SH,20190114,6.43,6.49,6.35,6.47,6.47,0.0,0.0,26741.0,17208.672
271,600891.SH,20190111,6.45,6.53,6.39,6.47,6.48,-0.010000000000000675,-0.1543,23428.05,15104.557
272,600891.SH,20190110,6.41,6.54,6.41,6.48,6.48,0.0,0.0,22742.5,14743.121
273,600891.SH,20190109,6.54,6.56,6.43,6.48,6.5,-0.019999999999999574,-0.3077,27560.81,17883.859
274,600891.SH,20190108,6.47,6.55,6.39,6.5,6.47,0.03000000000000025,0.4637,37934.5,24586.883
275,600891.SH,20190107,6.5,6.55,6.42,6.47,6.52,-0.04999999999999982,-0.7669,26733.1,17315.413
276,600891.SH,20190104,6.88,6.88,6.47,6.52,6.58,-0.0600000000000005,-0.9119,46984.55,30755.001
277,600891.SH,20190103,6.68,6.73,6.5,6.58,6.68,-0.09999999999999964,-1.497,46899.01,31093.822
278,600891.SH,20190102,6.7,6.84,6.65,6.68,6.78,-0.10000000000000053,-1.4749,19675.0,13197.3
279,600891.SH,20181228,6.63,6.79,6.51,6.78,6.65,0.1299999999999999,1.9549,53370.0,35582.751
280,600891.SH,20181227,6.68,6.69,6.45,6.65,6.63,0.020000000000000462,0.3017,49767.5,32658.718
281,600891.SH,20181226,6.37,6.69,6.34,6.63,6.43,0.20000000000000018,3.1104,56357.5,36774.676
282,600891.SH,20181225,6.3,6.65,6.18,6.43,6.27,0.16000000000000014,2.5518,55513.29,35105.751
283,600891.SH,20181224,6.2,6.3,6.1,6.27,6.19,0.07999999999999918,1.2924,19941.0,12415.88
284,600891.SH,20181221,6.3,6.3,6.09,6.19,6.2,-0.009999999999999787,-0.1613,33801.01,20843.664
285,600891.SH,20181220,6.19,6.25,6.09,6.2,6.19,0.009999999999999787,0.1616,30208.0,18679.886
286,600891.SH,20181219,6.29,6.29,6.12,6.19,6.28,-0.08999999999999986,-1.4331,39564.0,24447.519
287,600891.SH,20181218,6.12,6.33,6.1,6.28,6.1,0.1800000000000006,2.9508,38266.27,23869.34
288,600891.SH,20181217,6.16,6.17,6.05,6.1,6.14,-0.040000000000000036,-0.6515,17183.0,10484.241
289,600891.SH,20181214,6.16,6.28,6.09,6.14,6.18,-0.040000000000000036,-0.6472,17753.0,10913.61
290,600891.SH,20181213,6.13,6.28,6.05,6.18,6.13,0.04999999999999982,0.8157,31680.0,19529.008
291,600891.SH,20181212,6.19,6.2,6.12,6.13,6.19,-0.0600000000000005,-0.9693,22590.0,13885.873
292,600891.SH,20181211,6.0,6.19,5.98,6.19,6.02,0.17000000000000082,2.8239,31195.74,18972.897
293,600891.SH,20181210,5.95,6.16,5.95,6.02,6.0,0.019999999999999574,0.3333,27388.43,16597.142
294,600891.SH,20181207,5.99,6.07,5.88,6.0,5.99,0.009999999999999787,0.1669,12966.43,7753.641
295,600891.SH,20181206,6.08,6.1,5.92,5.99,6.06,-0.0699999999999994,-1.1551,24598.0,14725.662
296,600891.SH,20181205,6.09,6.09,5.99,6.06,6.04,0.019999999999999574,0.3311,15980.0,9648.251
297,600891.SH,20181204,6.2,6.2,5.99,6.04,6.15,-0.11000000000000032,-1.7886,32703.01,19830.23
298,600891.SH,20181203,6.16,6.23,6.07,6.15,6.08,0.07000000000000028,1.1513,26210.01,16114.045
299,600891.SH,20181130,5.92,6.13,5.9,6.08,6.04,0.040000000000000036,0.6623,53334.43,32012.964
300,600891.SH,20181129,6.34,6.53,5.98,6.04,6.32,-0.28000000000000025,-4.4304,112207.43,69098.496
301,600891.SH,20181128,6.18,6.34,6.1,6.32,6.2,0.1200000000000001,1.9355,18576.69,11597.429
302,600891.SH,20181127,6.2,6.26,6.17,6.2,6.18,0.020000000000000462,0.3236,23601.55,14667.045
303,600891.SH,20181126,6.27,6.27,6.17,6.18,6.32,-0.14000000000000057,-2.2152,18182.01,11315.337
304,600891.SH,20181123,6.46,6.46,6.16,6.32,6.49,-0.16999999999999993,-2.6194,50443.2,31625.241
305,600891.SH,20181122,6.63,6.63,6.34,6.49,6.51,-0.019999999999999574,-0.3072,49411.55,31885.441
306,600891.SH,20181121,6.38,6.53,6.27,6.51,6.39,0.1200000000000001,1.8779,71017.84,45333.767
307,600891.SH,20181120,6.18,6.45,6.1,6.39,6.2,0.1899999999999995,3.0645,67862.51,42617.663
308,600891.SH,20181119,6.21,6.27,6.09,6.2,6.17,0.03000000000000025,0.4862,32641.0,20065.794
309,600891.SH,20181116,6.1,6.2,6.04,6.17,6.15,0.019999999999999574,0.3252,34866.0,21404.414
310,600891.SH,20181115,6.11,6.17,6.03,6.15,6.07,0.08000000000000007,1.318,29611.33,18081.409
